id,name,naver_place_id,website,address,sido,sggu,dong,region,chain_group
2870,모아트의원,1171930741,http://moartclinic.co.kr/,서울특별시 강남구 강남대로 626 4층,서울,강남구,신사동,서울/강남구,
145,모우다의원,1458899910,https://moudaclinic.com,서울특별시 강남구 논현로 823 B&S빌딩 3층,서울,강남구,신사동,서울/강남구,
2872,모텐셜의원,1326163525,https://www.motential.co.kr/,서울특별시 강남구 도산대로 415 갤러리제이씨 3층,서울,강남구,청담동,서울/강남구,
137,모프로의원,1821744096,http://mopro.co.kr/,서울특별시 강남구 도산대로 157 3층,서울,강남구,신사동,서울/강남구,
187,몬스터의원,1273267686,https://monsterclinic.com,"서울특별시 강남구 압구정로30길 16 아크힐즈16 빌딩 4층(접수/시술),6층(VIP센터)",서울,강남구,신사동,서울/강남구,
216,미라젠의원,1200780480,https://miragen.clinic,서울특별시 강남구 선릉로 720 3층,서울,강남구,청담동,서울/강남구,
2891,미서울의원,38273799,http://www.meseoulclinic.co.kr/,서울특별시 강남구 강남대로 376 9층,서울,강남구,역삼동,서울/강남구,
213,바우스의원,1171022015,http://www.clinicbaus.com,서울특별시 강남구 도산대로49길 9 4층,서울,강남구,신사동,서울/강남구,
71,바이슈의원,1139703726,http://www.byshu-clinic.com,서울특별시 강남구 강남대로 492 HM타워 13층,서울,강남구,논현동,서울/강남구,
152,반딧불의원,1186905410,https://www.banditbulclinic.com,서울특별시 강남구 논현로 826 JY빌딩 2층,서울,강남구,신사동,서울/강남구,
158,베이드의원,1074077699,http://www.baidclinic.com,서울특별시 강남구 논현로 839 서원식스 4층,서울,강남구,신사동,서울/강남구,
256,보셀르의원,430964696,https://bocelle.co.kr,서울특별시 강남구 선릉로152길 12 2층 보셀르의원,서울,강남구,청담동,서울/강남구,
2924,봄마루의원,12978865,http://www.bmrclinic.co.kr/,서울특별시 강남구 강남대로152길 19 3층,서울,강남구,신사동,서울/강남구,
281,뷰앤플의원,1363142286,https://www.bnp.kr/,"서울특별시 강남구 압구정로50길 14 1, 2층",서울,강남구,신사동,서울/강남구,
358,뷰테스의원,1939798565,https://beautesclinic.co.kr/,서울특별시 강남구 삼성로 14 개포자이스퀘어상가 308호,서울,강남구,개포동,서울/강남구,
335,브랜뉴의원,13355651,https://brandnewclinic.com/,서울특별시 강남구 압구정로 437 4층,서울,강남구,청담동,서울/강남구,
245,브리에의원,1815078517,https://brillerclinic.com/,서울특별시 강남구 선릉로 806 킹콩빌딩 601호,서울,강남구,청담동,서울/강남구,
92,비브이의원,1738429526,http://bvclinic.co.kr/,서울특별시 강남구 봉은사로 117 이건빌딩 4층,서울,강남구,논현동,서울/강남구,
147,비에스의원,19866682,http://www.bsclinic.co.kr,서울특별시 강남구 논현로159길 14 우암빌딩 4층,서울,강남구,신사동,서울/강남구,
2942,비욘드의원,2039656407,http://www.beyondclinic.kr/,서울특별시 강남구 논현로 826 6층 비욘드의원,서울,강남구,신사동,서울/강남구,
2943,비티큐의원,2097209555,https://www.btq.co.kr,"서울특별시 강남구 선릉로90길 48 2층, 3층, 4층",서울,강남구,대치동,서울/강남구,
140,셀더영의원,1159317454,https://www.celltheyoung.com,서울특별시 강남구 봉은사로 220 PSP타워 7층,서울,강남구,역삼동,서울/강남구,
165,셀리닉의원,1278178530,https://cellinique.com/,서울특별시 강남구 도산대로 228 연승빌딩 2층,서울,강남구,논현동,서울/강남구,
307,셀리크의원,2036492924,http://celliqueclinic.co.kr/,서울특별시 강남구 선릉로 844 3층,서울,강남구,청담동,서울/강남구,
218,스케줄의원,1791453827,http://scheduleclinic.kr/,서울특별시 강남구 도산대로49길 11 IVY빌딩 3층,서울,강남구,신사동,서울/강남구,
87,시네마의원,1732578272,http://www.cinemaclinic.co.kr/,서울특별시 강남구 강남대로 528 3층,서울,강남구,논현동,서울/강남구,
3003,시크릿의원,1779085215,https://mysecretclinic.com/,서울특별시 강남구 강남대로 458 남영빌딩 5층,서울,강남구,역삼동,서울/강남구,
3022,아이니의원,36391153,http://www.ineeclinic.co.kr/,서울특별시 강남구 압구정로 152 극동타워 A동 3층,서울,강남구,신사동,서울/강남구,
3024,아이엘의원,36883223,http://www.iel-ps.com/,서울특별시 강남구 학동로 208 용문빌딩 2층,서울,강남구,논현동,서울/강남구,
39,아이유의원,13344099,http://www.i-you.co.kr/,서울특별시 강남구 강남대로 402 시계탑 빌딩 10층,서울,강남구,역삼동,서울/강남구,
356,안티안의원,1792609857,http://antianclinic.com/,서울특별시 강남구 영동대로 701 W TOWER 3층,서울,강남구,청담동,서울/강남구,
313,어반힐의원,36802744,http://www.urbanheal.co.kr/,서울특별시 강남구 도산대로67길 7 2층 어반힐의원,서울,강남구,청담동,서울/강남구,
290,에이든의원,2036762842,https://aidenclinic.co.kr,서울특별시 강남구 도산대로57길 8 6층,서울,강남구,청담동,서울/강남구,
263,엔비유의원,33027878,http://www.nvu.co.kr/,서울특별시 강남구 압구정로46길 5-2 원일빌딩 4층,서울,강남구,신사동,서울/강남구,
181,엔젤미의원,36943054,https://angelmiclinic.com/,서울특별시 강남구 논현로 868 구정빌딩 3층,서울,강남구,신사동,서울/강남구,
226,엘레브의원,1141647093,http://www.elevclinic.co.kr/,"서울특별시 강남구 도산대로 333 케이플러스메디칼타워 6, 7층",서울,강남구,신사동,서울/강남구,
3050,엘스타의원,690147521,http://lstar.co.kr/,서울특별시 강남구 강남대로 250 심현빌딩 3층,서울,강남구,도곡동,서울/강남구,
240,엠엑스의원,13515236,http://www.mxskin.co.kr/,서울특별시 강남구 선릉로62길 19 3층,서울,강남구,대치동,서울/강남구,
191,예스미의원,1198402924,http://www.yesmeskin.com,서울특별시 강남구 논현로176길 14 302호,서울,강남구,신사동,서울/강남구,
114,예피다의원,2088691923,https://www.yepida.kr/,서울특별시 강남구 강남대로 624 6층,서울,강남구,신사동,서울/강남구,
139,오큐라의원,38278604,http://www.drbomchun.com,서울특별시 강남구 봉은사로 211 4층,서울,강남구,논현동,서울/강남구,
3111,오퍼스의원,1603341688,https://www.opus-clinic.com/,서울특별시 강남구 도산대로27길 43 2층,서울,강남구,신사동,서울/강남구,
3112,온리원의원,1009594092,http://www.onlyoneclinic.co.kr/,서울특별시 강남구 선릉로86길 30 SH빌딩 3층,서울,강남구,대치동,서울/강남구,
166,올라라의원,2086342263,https://olara.co.kr/,서울특별시 강남구 논현로171길 11 3층,서울,강남구,신사동,서울/강남구,
3118,우리엘의원,1893604256,http://www.lisqueen.com,서울특별시 강남구 삼성로 709 명보빌딩 5층,서울,강남구,청담동,서울/강남구,
94,우유빛의원,1241080664,https://wooubit.com,서울특별시 강남구 봉은사로 119 성옥빌딩 1층,서울,강남구,논현동,서울/강남구,
304,유라인의원,37695352,https://ulinebody.com/?src=image&kw=0018E2,"서울특별시 강남구 선릉로160길 7 유라인빌딩 B1, 2~5층 유라인의원",서울,강남구,청담동,서울/강남구,
104,유올림의원,1899384778,http://youolim.com/,서울특별시 강남구 강남대로 606 삼주빌딩 702호,서울,강남구,논현동,서울/강남구,
154,유진스의원,1594487551,http://eugensclinic.com/,서울특별시 강남구 압구정로28길 49 402호,서울,강남구,신사동,서울/강남구,
3146,이노벨의원,2081471439,http://inobelclinic.com/,서울특별시 강남구 선릉로131길 8 3층,서울,강남구,논현동,서울/강남구,
253,이승우의원,1114870055,http://lswclinic.co.kr/,서울특별시 강남구 선릉로 817 캠포츠빌딩 5층 이승우의원,서울,강남구,신사동,서울/강남구,
269,이와이의원,1755632433,http://eyclinic.co.kr/,서울특별시 강남구 선릉로152길 18 4층,서울,강남구,청담동,서울/강남구,
206,인코드의원,1064901893,https://www.encodeclinic.co.kr/,서울특별시 강남구 테헤란로 339 선릉빌딩 3층,서울,강남구,역삼동,서울/강남구,
193,제이드의원,1113313663,http://jade-clinic.com/,서울특별시 강남구 선릉로 578 4층,서울,강남구,삼성동,서울/강남구,
102,조앤박의원,19534064,http://joandpark.com,서울특별시 강남구 강남대로 598 보림빌딩 5F,서울,강남구,논현동,서울/강남구,
66,조은날의원,1295213116,http://www.joeunnalclinic.com,서울특별시 강남구 강남대로 476 어반하이브빌딩 지하2층,서울,강남구,논현동,서울/강남구,
127,지세븐의원,37332495,http://www.g7clinic.com/,서울특별시 강남구 테헤란로 141 역삼KR타워 5층,서울,강남구,역삼동,서울/강남구,
3197,지아인의원,21289760,http://www.ziain.com/,서울특별시 강남구 도곡로 419 쇼핑넷빌딩 6층,서울,강남구,대치동,서울/강남구,
111,지우개의원,1023912851,https://doctor-eraser.com/,서울특별시 강남구 도산대로 108 지하1층,서울,강남구,논현동,서울/강남구,
287,청담공의원,1220685651,http://www.kongclinic.co.kr,서울특별시 강남구 도산대로 419,서울,강남구,청담동,서울/강남구,
343,청담흰의원,19512479,http://www.hinnclinic.com,서울특별시 강남구 압구정로 461,서울,강남구,청담동,서울/강남구,
96,청아연의원,1339907591,http://www.purehealing.co.kr/clinic/,서울특별시 강남구 강남대로 584,서울,강남구,논현동,서울/강남구,
3268,플랜미의원,34572955,http://planmeclinic.com/,서울특별시 강남구 선릉로 513 APEXTOWER 7층,서울,강남구,역삼동,서울/강남구,
3271,피데스의원,2055684694,https://fidesclinic.imweb.me/,서울특별시 강남구 선릉로162길 41 3층,서울,강남구,청담동,서울/강남구,
3272,피어나의원,35296560,http://www.uniwomanclinic.com,서울특별시 강남구 봉은사로 111 8층,서울,강남구,논현동,서울/강남구,
3273,피오르의원,1411475467,http://fiorclinic.co.kr/,서울특별시 강남구 압구정로18길 7 정인빌딩 3층,서울,강남구,신사동,서울/강남구,
3274,피치셀의원,2040726346,https://peachcell.com/,서울특별시 강남구 도산대로 121 YK타워 3층,서울,강남구,신사동,서울/강남구,
230,필로스의원,13271233,http://www.philos-clinic.com/newpc/main/,서울특별시 강남구 선릉로153길 25 2층 필로스의원,서울,강남구,신사동,서울/강남구,
3286,하일리의원,1909694531,https://www.highlyclinic.com/,서울특별시 강남구 논현로 857 A857 5층,서울,강남구,신사동,서울/강남구,
3314,힐리브의원,1582574480,http://healiv.kr/,서울특별시 강남구 도산대로 106 BK빌딩 12층,서울,강남구,논현동,서울/강남구,
203,더리즈의원 선릉,2009004064,http://thelizclinic.com,서울특별시 강남구 테헤란로 337 11층,서울,강남구,역삼동,서울/강남구,
142,디캐럿의원 신사,1706483091,https://sinsa.dicarat.com/,서울특별시 강남구 논현로 807 캐럿빌딩 1F-6F 디캐럿의원 신사,서울,강남구,신사동,서울/강남구,
346,로이셀의원 청담,1967019662,http://www.roycelclinic.com/,서울특별시 강남구 도산대로81길 51 2층 로이셀의원,서울,강남구,청담동,서울/강남구,
198,마이미의원 선릉,1223933487,http://www.mymeclinic.com/,서울특별시 강남구 테헤란로 333 신도벤처타워 11층,서울,강남구,역삼동,서울/강남구,
95,모두모의원 강남,20780657,http://mdmclinic.com/,서울특별시 강남구 강남대로 584 5층,서울,강남구,논현동,서울/강남구,
16,바로그의원 강남,1542495109,https://barogclinic.com/branch/br12/subindex.php,서울특별시 강남구 강남대로 410 2~3층,서울,강남구,역삼동,서울/강남구,
2932,브릴린의원 강남,1242338710,http://www.brillynclinic.com/,서울특별시 강남구 테헤란로87길 46 호텔오크우드프리미어 B1F,서울,강남구,삼성동,서울/강남구,
70,샤인빔의원 강남,38507405,https://gangnam.shinebeam.co.kr/,"서울특별시 강남구 테헤란로1길 10 세경빌딩 2층, 4층",서울,강남구,역삼동,서울/강남구,
2956,샤인유의원 강남,1466457110,https://shineyou-gn.co.kr/,서울특별시 강남구 논현로 611 2층,서울,강남구,논현동,서울/강남구,
37,설레임의원 강남,33418580,https://gangnamskin.co.kr/,서울특별시 강남구 강남대로 376 4층,서울,강남구,역삼동,서울/강남구,
2978,셀리에의원 신사,2027842496,https://cellierclinic.com,서울특별시 강남구 도산대로 108 5층,서울,강남구,논현동,서울/강남구,
3019,아비쥬의원 청담,37933238,http://www.abijoucliniccd.com/,서울특별시 강남구 선릉로 823 한양타운빌딩 4층,서울,강남구,신사동,서울/강남구,
124,에이브의원 신사,1655686385,https://aiveclinic.com,서울특별시 강남구 도산대로 119 5층 에이브의원,서울,강남구,신사동,서울/강남구,
318,엠레드의원 청담,1396190211,https://amredclinic.com/ko,서울특별시 강남구 삼성로 731 엠레드 의원,서울,강남구,청담동,서울/강남구,
3129,유앤미의원 청담,12129300,http://unmecd.co.kr/,서울특별시 강남구 학동로 411 원일빌딩 4층,서울,강남구,청담동,서울/강남구,
27,콜나움의원 강남,1270615744,http://collnaum.co.kr/,서울특별시 강남구 강남대로 378 8층,서울,강남구,역삼동,서울/강남구,
3248,타토아의원 신사,19989942,http://www.tatoa.co.kr/,서울특별시 강남구 강남대로 624 ICT타워 2층,서울,강남구,신사동,서울/강남구,
3264,포에버의원 청담,1017651991,https://cd.4-ever.co.kr/,서울특별시 강남구 압구정로 444 6층,서울,강남구,청담동,서울/강남구,
2790,데이뷰의원 강남점,1987745625,https://daybeauclinic07.com/branch/,서울특별시 강남구 강남대로 494,서울,강남구,논현동,서울/강남구,
21,민앤민의원 강남점,1307870014,https://drminskin.com/,서울특별시 강남구 강남대로 406 15층,서울,강남구,역삼동,서울/강남구,
